enheterna har aktuella genomförandeplaner för de boende;U28112
brukarenkät hvb - brukaren får den hjälp hen behöver för att hålla kontakt med familj och vänner, andel (%);U33781
brukarenkät hvb - brukaren får det stöd hen behöver för att må bra, andel (%);U33782
brukarenkät hvb - brukaren får den hjälp hen behöver för att få kontakt med sjukvård, andel (%);U33783
brukarenkät hvb - brukaren trivs i boendet, andel (%);U33784
brukarenkät hvb - brukaren får stöd att planera sin framtid, andel (%);U33785
brukarenkät familjehem, antal svar;U33787
brukarenkät stödboende, antal svar;U33789
brukarenkät hvb, antal svar;U33791
nettokostnadsavvikelse totalt (exkl. lss), andel (%);N00097
skattesats till kommun, (%);N00901
soliditet inkl pensionsåtag. kommunkoncern, (%);N03034
årets resultat som andel av skatt & generella statsbidrag kommun, (%);N03102
självfinansieringsgrad för kommunens investeringar, andel (%);N03103
kassalikviditet kommunen, (%);N03105
kassalikviditet kommunkoncern, (%);N03109
årets resultat som andel av skatt & generella statsbidrag kommunkoncern, (%);N03112
medborgarundersökningen - förskolan fungerar bra i kommunen, andel (%);N00530
medborgarundersökningen - grundskolan fungerar bra i kommunen, andel (%);N00531
medborgarundersökningen - gymnasieskolan fungerar bra i kommunen, andel (%);N00532
medborgarundersökningen - äldreomsorgen fungerar bra i kommunen, andel (%);N00533
medborgarundersökningen - kommunala vuxenutbildningen fungerar bra i kommunen, andel (%);N00534
medborgarundersökningen - kommunens verksamhet för personer med funktionsnedsättning fungerar bra i kommunen, andel (%);N00535
medborgarundersökningen - socialtjänstens stöd och hjälp till utsatta personer fungerar bra i kommunen, andel (%);N00536
medborgarundersökningen - viktigt i boendemiljön - tyst och lugnt, andel (%);N00544
medborgarundersökningen - viktigt i boendemiljön - platser för barn att leka på, andel (%);N00545
medborgarundersökningen - viktigt i boendemiljön - närhet till natur inkl. parker, andel (%);N00546
medborgarundersökningen - viktigt i boendemiljön - närhet till livsmedelsaffär, andel (%);N00547
medborgarundersökningen - viktigt i boendemiljön - närhet till skola och barnomsorg, andel (%);N00548
medborgarundersökningen - viktigt i boendemiljön - närhet till hälso- och sjukvård, andel (%);N00549
medborgarundersökningen - viktigt i boendemiljön - förbindelser med kollektivtrafik, andel (%);N00550
medborgarundersökningen - viktigt i boendemiljön - finns parkeringsmöjligheter, andel (%);N00551
medborgarundersökningen - viktigt i boendemiljön - begränsad biltrafik, andel (%);N00552
medborgarundersökningen - viktigt i boendemiljön - blandning av människor från olika kulturer eller bakgrund, andel (%);N00553
medborgarundersökningen - bra möjlighet för kommunens invånare att ha ett arbete inom rimligt avstånd från bostaden, andel (%);N00556
medborgarundersökningen - bra möjlighet för kommuenens invånare att bo kvar i kommunen och genomföra eftergymnasiala studier, andel (%);N00557
medborgarundersökningen - bra tillgång till kommunal service utanför kommunens centralort, andel (%);N00558
medborgarundersökningen - bra tillgång till hälso- sjukvård inom rimligt avstånd från bostaden, andel (%);N00559
medborgarundersökningen - bra utbud av livsmedelsaffärer inom rimligt avstånd från bostaden, andel (%);N00561
medborgarundersökningen - bra utbud av paketutlämningsställen inom rimligt avstånd från bostaden, andel (%);N00562
medborgarundersökningen - internetuppkopplingen i bostaden täcker behoven i stort, andel (%);N00563
medborgarundersökningen - möjligheterna att enkelt använda kollektivtrafik för vardagliga resor är bra, andel (%);N00572
medborgarundersökningen - möjligheterna att enkelt använda kollektivtrafik till fritidsaktiviteter är bra, andel (%);N00573
medborgarundersökningen - möjligheterna att enkelt kunna göra längre resor från kommunen utan bil är bra, andel (%);N00574
medborgarundersökningen - kommunens utbud av laddningsstationer för elfordon är bra, andel (%);N00576
medborgarundersökningen - utbudet av bilpooler i kommunen är bra, andel (%);N00577
medborgarundersökningen - utbudet av pendlarparkering i kommunen är bra, andel (%);N00578
medborgarundersökningen - bra utbud av böcker och tidskrifter i kommunens bibliotek, andel (%);N00586
medborgarundersökningen - bra digitalt utbud av böcker och tidskrifter i kommunens bibliotek, andel (%);N00587
medborgarundersökningen - bra utbud av bibliotekets aktiviteter (t.ex. bokklubbar, författarbesök, sagostunder, utbildning), andel (%);N00588
medborgarundersökningen - bra utbud av caféer och restauranger i kommunen, andel (%);N00589
medborgarundersökningen - bra utbud av lekplatser, parklekar etc. i kommunen, andel (%);N00590
medborgarundersökningen - bra utbud av ställen för unga att träffas på i kommunen, andel (%);N00591
medborgarundersökningen - bra utbud av ställen (t.ex. träffpunkter) för äldre att träffas på i kommunen, andel (%);N00592
medborgarundersökningen - det lokala kultur- och nöjeslivet i kommunen är bra, andel (%);N00593
medborgarundersökningen - kommunens arbete för att främja det lokala kulturlivet är bra, andel (%);N00594
medborgarundersökningen - bra öppettider vid kommunens idrotts- och motionsanläggningar, andel (%);N00595
medborgarundersökningen - bra möjlighet att nyttja kommunens idrotts- och motions-anläggningar, andel (%);N00596
medborgarundersökningen - bra utbud av belysta motionsspår i kommunen, andel (%);N00597
medborgarundersökningen - bra utbud av allmänna träningsplatser utomhus i kommunen, andel (%);N00598
medborgarundersökningen - skötsel av kommunens idrotts- och motionsanläggningar fungerar bra, andel (%);N00604
medborgarundersökningen - skötsel av allmänna platser fungerar bra i kommunen, andel (%);N00605
medborgarundersökningen - skötsel av naturområden i kommunen fungerar bra, andel (%);N00606
medborgarundersökningen - skötsel av badplatser i kommunen fungerar bra, andel (%);N00607
medborgarundersökningen - åtgärder mot skadegörelser eller annan förstörelse fungerar bra i kommunen, andel (%);N00608
medborgarundersökningen - skötsel av byggnader där kommunen har verksamhet fungerar bra i kommunen, andel (%);N00609
medborgarundersökningen - trygg utomhus i området där du bor när det är mörkt ute, andel(%);N00610
medborgarundersökningen - trygg utomhus i området där du bor när det är ljust ute, andel (%);N00611
medborgarundersökningen - låg oro för att drabbas av inbrott i hemmet, andel (%);N00612
medborgarundersökningen - låg oro för att utsättas för sexuella trakasserier eller liknande, andel (%);N00613
medborgarundersökningen - låg oro för att bli utsatt för våldsbrott eller hot om våld, andel (%);N00614
medborgarundersökningen - låg oro för att bli utsatt för hot och trakasserier på nätet, andel (%);N00615
medborgarundersökningen - låg oro för att bli utsatt för identitetsstöld, andel (%);N00616
medborgarundersökningen - låg oro att det kommer ske en allvarlig samhällsstörning i kommunen, andel (%);N00617
medborgarundersökningen - låg oro för att det kommer ske en terrorhandling i kommunen, andel (%);N00618
medborgarundersökningen - få problem med personer eller gäng som bråkar eller stör i kommunen, andel (%);N00619
medborgarundersökningen - få problem med personer som är påverkade av alkohol eller narkotika i kommunen, andel (%);N00620
medborgarundersökningen - få problem med narkotikahandel i kommunen, andel (%);N00621
medborgarundersökningen - få problem med våldsbrott i kommunen, andel (%);N00622
medborgarundersökningen - få problem med inbrott eller stölder i kommunen, andel (%);N00623
medborgarundersökningen - få problem med störande trafik med motorfordon i kommunen, andel (%);N00624
medborgarundersökningen - få problem med hot och trakasserier på nätet i kommunen, andel (%);N00625
medborgarundersökningen - få problem med bristande eller trasig utomhusbelysning i kommunen, andel (%);N00626
medborgarundersökningen - få problem med skadegörelse eller klotter i kommunen, andel (%);N00627
medborgarundersökningen - få problem med nedskräpning i kommunen, andel (%);N00628
medborgarundersökningen - räddningstjänsten i kommunen fungerar bra, andel (%);N00629
medborgarundersökningen - kommunen informerar bra vid samhällsstörningar, andel (%);N00630
medborgarundersökningen - polisens närvaro i kommunen är bra, andel (%);N00631
medborgarundersökningen - hämtningen av hushållsavfall fungerar bra, andel (%);N00632
medborgarundersökningen - utbudet av platser för förpackningsåtervinning är bra, andel (%);N00633
medborgarundersökningen - utbudet av återvinningscentraler i kommunen är bra, andel (%);N00634
medborgarundersökningen - möjligheten att återvinna avfall utan transport med bil  är bra, andel (%);N00635
medborgarundersökningen - kommunens arbete för att minska miljö- och klimatpåverkan i egna verksamheter är bra, andel (%);N00636
medborgarundersökningen - information från kommunen om vad enskilda kan göra för att minska sin miljö- klimatpåverkan fungerar bra, andel (%);N00637
medborgarundersökningen - kommunens arbete för att säkerställa tillgången till dricksvatten är bra, andel (%);N00638
medborgarundersökningen - bra bemötande vid kontakt med tjänsteperson i kommunen, andel (%);N00640
medborgarundersökningen - bra bemötande vid kontakt med politiker i kommunen, andel (%);N00641
medborgarundersökningen - att få svar på frågor till kommunen fungerar bra, andel (%);N00647
medborgarundersökningen - möjlighet att påverka inom de kommunala verksamheterna fungerar bra, andel (%);N00649
medborgarundersökningen - möjlighet att påverka politiska beslut i kommunen fungerar bra, andel (%);N00650
medborgarundersökningen - möjlighet att delta aktivt i arbetet med att utveckla kommunen fungerar bra, andel (%);N00651
medborgarundersökningen - kommunens information kring större förändringar fungerar bra, andel (%);N00652
medborgarundersökningen - kommunens arbete för att förbättra integration och delaktighet i samhället fungerar bra, andel (%);N00653
medborgarundersökningen - kommunens arbete för att öka toleransen för människors olikheter fungerar bra, andel (%);N00654
medborgarundersökningen - kommunens arbete för att minska diskriminering fungerar bra, andel (%);N00655
medborgarundersökningen - möjlighet att vara den man är och leva det liv man vill leva, andel (%);N00656
medborgarundersökningen - kommunens politiker upplevs arbeta för kommunens bästa, andel (%);N00657
medborgarundersökningen - kommunens politiker upplevs som ansvarstagande, andel (%);N00658
medborgarundersökningen - kommunens politiker upplevs som lyhörda för idéer, andel (%);N00659
medborgarundersökningen - kommunens anställda upplevs arbeta för kommunens bästa, andel(%);N00660
medborgarundersökningen - beslut som fattas i kommunen upplevs som genomtänkta och genomarbetade, andel (%);N00661
medborgarundersökningen - beslut som fattas i kommunen upplevs vara transparenta, andel (%);N00662
medborgarundersökningen - korruption upplevs förekomma inom kommunens verksamheter, andel(%);N00663
medborgarundersökningen - förtroende för kommunens politiker, andel (%);N00664
medborgarundersökningen - förtroende för riksdagens politiker, andel (%);N00665
medborgarundersökningen - man kan generellt lita på människor, andel (%);N00666
medborgarundersökningen - kommunen sköter sina olika verksamheter bra, andel (%);N00668
medborgarundersökningen - kan rekommendera andra att flytta till kommunen, andel (%);N00670
kostnad egentlig verksamhet, kr/inv;N00095
nettokostnad egentlig verksamhet, kr/inv;N00096
kostnad kommunens verksamhet totalt, kr/inv;N03066
nettokostnad kommunens verksamhet totalt, kr/inv;N03067
nettokostnad politisk verksamhet, kr/inv;N60007
kostnad politisk verksamhet, kr/inv;N05010
kostnad infrastruktur, skydd mm, kr/inv;N07036
kostnad kulturverksamhet, kr/inv;N09100
kostnad fritidsverksamhet, kr/inv;N09102
kostnad pedagogisk verksamhet, kr/inv;N10037
nettokostnad pedagogisk verksamhet, kr/inv;N10038
kostnad äldre och funktionsnedsättning (sol, lss, sfb), kr/inv;N20001
nettokostnad äldre och funktionsnedsättning (sol, lss, sfb), kr/inv;N20011
nettokostnad individ- och familjeomsorg, kr/inv;N30005
kostnad individ- och familjeomsorg, kr/inv;N30101
kostnad flyktingmottagande, kr/inv;N40007
kostnad arbetsmarknadsåtgärder, kr/inv;N40008
nettokostnad flyktingmottagande, kr/inv;N40010
nettokostnad arbetsmarknadsåtgärder, kr/inv;N40011
kostnad affärsverksamhet, kr/inv;N45030
nettokostnad affärsverksamhet, kr/inv;N45031
elever i åk 5: jag är nöjd med min skola som helhet, positiva svar, andel (%) (-2021);N15559
elever i åk 5: hur ofta förklarar lärarna vad du ska göra på lektionerna så att du förstår? andel som svarat "alltid" eller "ofta", (%);N15600
elever i åk 5: tycker du att de vuxna i skolan har koll på vad som händer på rasterna? andel som svarat "alltid" eller "ofta", (%);N15607
elever i åk 5: hur lätt eller svårt är det att få hjälp av elevhälsan till exempel skolsköterskan? andel som svarat "mycket lätt" eller "ganska lätt", (%);N15608
elever i åk 5: känner du dig rädd för andra elever i skolan? andel som svarat "aldrig" eller "sällan", (%);N15609
elever i åk 5: känner du dig rädd för någon lärare eller annan vuxen i skolan? andel som svarat "aldrig" eller "sällan", (%);N15610
elever i åk 5: känner du dig orättvist behandlad av någon lärare eller annan vuxen i skolan? andel som svarat "aldrig" eller "sällan", (%);N15611
elever i åk 5: känner du att du kan vara dig själv i skolan? andel som svarat "helt och hållet" eller "till stor del", (%);N15612
elever i åk 5: litar du på att de vuxna i skolan gör tillräckligt om någon elev blir illa behandlad? andel som svarat "helt och hållet" eller "till stor del", (%);N15614
elever i åk 5: tycker du att lärarna förklarar vad du behöver kunna för att nå kunskapskraven? andel som svarat "helt och hållet" eller "till stor del", (%) (-2022);N15616
elever i åk 5: tycker du att lärarna varierar lektionerna så att ni får arbeta på olika sätt? andel som svarat "helt och hållet" eller "till stor del", (%);N15617
elever i åk 5: hur mycket tycker du att de vuxna i skolan lyssnar på förslag från eleverna till exempel från klassråd eller elevråd? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15619
elever i åk 5: hur ofta tycker du att skolarbetet är för lätt? andel som svarat "alltid" eller "ofta", (%) (-2022);N15620
elever i åk 5: hur ofta tycker du att skolarbetet är för svårt? andel som svarat "alltid" eller "ofta", (%);N15621
elever i åk 5: tycker du att du får veta hur det går för dig i skolarbetet? andel som svarat "helt och hållet" eller "till stor del", (%);N15622
elever i åk 5: tycker du att lärarna får dig att tro på dig själv i skolarbetet? andel som svarat "helt och hållet" eller "till stor del", (%);N15624
elever i åk 5: tycker du att utvecklingssamtalet är till hjälp för dig i skolarbetet? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15625
elever i åk 5: hur mycket pratar lärarna om att allt man hör och läser, till exempel på internet, inte behöver vara sant (källkritik)? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15626
elever i åk 5: hur mycket tycker du att ni elever får öva på att diskutera frågor där man kan tycka olika? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15627
elever i åk 5: tycker du att lärarna behandlar alla elever lika oavsett om de är flickor, pojkar eller har annan könsidentitet? andel som svarat "helt och hållet" eller "till stor del", (%);N15628
elever i åk 5:  tycker du att lärarna förklarar vad du behöver kunna i de olika ämnena? andel som svarat "helt och hållet" eller "till stor del", (%);N16010
elever i åk 5: tycker du att du får tillräckliga utmaningar i skolarbetet? andel som svarat "alltid" eller "ofta", (%);N16011
elever i åk 9: jag är nöjd med min skola som helhet, positiva svar, andel (%) (-2021);N15535
elever i åk 8: hur ofta förklarar lärarna vad du ska göra på lektionerna så att du förstår? andel som svarat "alltid" eller "ofta", (%);N15630
elever i åk 8: tycker du att de vuxna i skolan har koll på vad som händer på rasterna? andel som svarat "alltid" eller "ofta", (%);N15637
elever i åk 8: känner du dig rädd för andra elever i skolan? andel som svarat "aldrig" eller "sällan", (%);N15639
elever i åk 8: känner du dig rädd för någon lärare eller annan vuxen i skolan? andel som svarat "aldrig" eller "sällan", (%);N15640
elever i åk 8: känner du dig orättvist behandlad av någon lärare eller annan vuxen i skolan? andel som svarat "aldrig" eller "sällan", (%);N15641
elever i åk 8: känner du att du kan vara dig själv i skolan? andel som svarat "helt och hållet" eller "till stor del", (%);N15642
elever i åk 8: litar du på att de vuxna i skolan gör tillräckligt om någon elev blir illa behandlad? andel som svarat "helt och hållet" eller "till stor del", (%);N15644
elever i åk 8: tycker du att lärarna förklarar vad du behöver kunna för att nå kunskapskraven? andel som svarat "helt och hållet" eller "till stor del", (%) (-2022);N15646
elever i åk 8: tycker du att lärarna varierar lektionerna så att ni får arbeta på olika sätt? andel som svarat "helt och hållet" eller "till stor del", (%);N15647
elever i åk 8: hur mycket tycker du att de vuxna i skolan lyssnar på förslag från eleverna till exempel från klassråd eller elevråd? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15649
elever i åk 8: hur ofta tycker du att skolarbetet är för lätt? andel som svarat "alltid" eller "ofta", (%) (-2022);N15650
elever i åk 8: hur ofta tycker du att skolarbetet är för svårt? andel som svarat "alltid" eller "ofta", (%);N15651
elever i åk 8: tycker du att du får veta hur det går för dig i skolarbetet? andel som svarat "helt och hållet" eller "till stor del", (%);N15652
elever i åk 8: tycker du att lärarna får dig att tro på dig själv i skolarbetet? andel som svarat "helt och hållet" eller "till stor del", (%);N15654
elever i åk 8: tycker du att utvecklingssamtalet är till hjälp för dig i skolarbetet? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15655
elever i åk 8: hur mycket pratar lärarna om att allt man hör och läser, till exempel på internet, inte behöver vara sant (källkritik)? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15656
elever i åk 8: hur mycket tycker du att ni elever får öva på att diskutera frågor där man kan tycka olika? andel som svarat "väldigt mycket" eller "ganska mycket", (%);N15657
elever i åk 8: tycker du att lärarna behandlar alla elever lika oavsett om de är flickor, pojkar eller har annan könsidentitet? andel som svarat "helt och hållet" eller "till stor del", (%);N15658
elever i åk 8:  tycker du att lärarna förklarar vad du behöver kunna i de olika ämnena? andel som svarat "helt och hållet" eller "till stor del", (%);N16020
elever i åk 8: tycker du att du får tillräckliga utmaningar i skolarbetet? andel som svarat "alltid" eller "ofta", (%);N16021
gymnasieelever i år 2:  tycker du att lärarna förklarar vad du behöver kunna i de olika ämnena? andel som svarat "helt och hållet" eller "till stor del", (%);N16003
gymnasieelever i år 2: tycker du att du får tillräckliga utmaningar i skolarbetet? andel som svarat "alltid" eller "ofta", (%);N16004
gymnasieelever år 2: jag är nöjd med min skola som helhet, positiva svar, andel (%). (-2021);N17650
gymnasieelever i år 2: hur ofta förklarar lärarna vad du ska göra på lektionerna så att du förstår? andel som har svarat "alltid" eller "ofta", andel (%);N17660
gymnasieelever i år 2: hur ofta är det så stökigt på lektionerna att du har svårt att koncentrera dig? andel som har svarat "aldrig" eller "sällan", andel (%);N17664
gymnasieelever i år 2: tycker du att de vuxna i skolan har koll på vad som händer på rasterna? andel som har svarat "alltid" eller "ofta", andel (%);N17667
gymnasieelever i år 2: hur lätt eller svårt är det att få hjälp av elevhälsan till exempel skolsköterskan? andel som har svarat "mycket lätt" eller "ganska lätt", andel (%);N17668
gymnasieelever i år 2: känner du dig rädd för andra elever i skolan? andel som har svarat "aldrig" eller "sällan", andel (%);N17669
gymnasieelever i år 2: känner du dig rädd för någon lärare eller annan vuxen i skolan? andel som har svarat "aldrig" eller "sällan", (%);N17670
gymnasieelever i år 2: känner du dig orättvist behandlad av någon lärare eller annan vuxen i skolan? andel som har svarat "aldrig" eller "sällan", (%);N17671
gymnasieelever i år 2: känner du att du kan vara dig själv i skolan? andel som har svarat "helt och hållet" eller "till stor del", (%);N17672
gymnasieelever i år 2: litar du på att de vuxna i skolan gör tillräckligt om någon elev blir illa behandlad? andel som har svarat "helt och hållet" eller "till stor del", (%);N17674
gymnasieelever i år 2: tycker du att lärarna förklarar vad du behöver kunna för att nå kunskapskraven? andel som har svarat "helt och hållet" eller "till stor del", (%) (-2022);N17676
gymnasieelever i år 2: tycker du att lärarna varierar lektionerna så att ni får arbeta på olika sätt? andel som har svarat "helt och hållet" eller "till stor del", (%);N17677
gymnasieelever i år 2: hur mycket tycker du att de vuxna i skolan lyssnar på förslag från eleverna till exempel från klassråd eller elevråd? andel som har svarat "väldigt mycket" eller "ganska mycket", (%);N17679
gymnasieelever i år 2: hur ofta tycker du att skolarbetet är för lätt? andel som har svarat "alltid" eller "ofta", (%) (-2022);N17680
gymnasieelever i år 2: hur ofta tycker du att skolarbetet är för svårt? andel som har svarat "alltid" eller "ofta", (%);N17681
gymnasieelever i år 2: tycker du att du får veta hur det går för dig i skolarbetet? andel som har svarat "helt och hållet" eller "till stor del", (%);N17682
gymnasieelever i år 2: tycker du att lärarna får dig att tro på dig själv i skolarbetet? andel som har svarat "helt och hållet" eller "till stor del", (%);N17684
gymnasieelever i år 2: tycker du att utvecklingssamtalet är till hjälp för dig i skolarbetet? andel som har svarat "väldigt mycket" eller "ganska mycket", (%);N17685
gymnasieelever i år 2: hur mycket pratar lärarna om att allt man hör och läser, till exempel på internet, inte behöver vara sant (källkritik)? andel som har svarat "väldigt mycket" eller "ganska mycket", (%);N17686
gymnasieelever i år 2: hur mycket tycker du att ni elever får öva på att diskutera frågor där man kan tycka olika? andel som har svarat "väldigt mycket" eller "ganska mycket", (%);N17687
gymnasieelever i år 2: tycker du att lärarna behandlar alla elever lika oavsett om de är flickor, pojkar eller har annan könsidentitet? andel som har svarat "helt och hållet" eller "till stor del", (%);N17688
servicemätning - tydligt svar från kommunen via e-post, index;N00673
servicemätning - enkelt att få hjälp med sin fråga via e-post, index;N00674
hushåll med tillgång till eller möjlighet att ansluta till bredband om minst 1 gbit/s, andel (%);N07918
hushåll i tätbebyggt område med tillgång till eller möjlighet i att ansluta till bredband om minst 1 gbit/s, andel (%);N07919
hushåll i glesbebyggt område med tillgång till eller möjlighet att ansluta till bredband om minst 1 gbit/s, andel (%);N07920
lån av e-böcker i kommunala bibliotek, antal/inv.;N09810
pedagogisk personal grundskola: hur mycket pratar du med dina elever om att allt man hör och läser inte behöver vara sant (källkritik)? andel som har svarat "väldigt mycket" eller "ganska mycket" (%);N15325
invånare som använt internet eller digital tjänst för att söka information om sjukdom eller behandling, andel (%);N70550
invånare som använt internet eller digital tjänst för att jämföra vårdmottagningar, andel (%);N70551
invånare som använt internet eller digital tjänst för att boka, av/omboka en tid för ett vårdbesök, andel (%);N70552
invånare som använt internet eller digital tjänst för att kommunicera skriftligt (t ex. meddelanden, chatt) med vårdpersonal, andel (%);N70553
invånare som använt internet eller digital tjänst för att föra hälso-, tränings- eller kostdagbok, andel (%);N70555
invånare som använt internet eller digital tjänst för att göra ett självtest (t ex. om alkoholkonsumtion, hjärtsvikt, diabetes, psykisk hälsa) andel (%);N70556
invånare som använt internet eller digital tjänst för att skicka mätvärden till vården, andel (%);N70557
invånare som deltagit i internetbaserad behandling, andel (%);N70558
invånare som använt internet eller digital tjänst till annat kopplat till den egna hälsan (tex förnya recept eller få provsvar), andel (%);N70559
invånare som anser att det är viktigt med tillgång till vårdinformation/patientjournal via internet eller digital tjänst, andel (%);N70560
invånare som anser att digitala tjänster ersätter deras fysiska möten inom hälso- och sjukvården, andel (%);N70561
invånare som anser att digitala tjänster ger tillgång till hälso- och sjukvård oberoende av tid och plats, andel (%);N70562
invånare med positiv inställning till att allt mer inom hälso- och sjukvården och socialtjänsten digitaliseras, andel (%);N70563
domänens it-hälsa, total poäng;N90001
bredbandskollen, genomsnittligt mätresultat, nedströms, webb, mbit/s;N90002
bredbandskollen, genomsnittligt mätresultat, uppströms, webb, mbit/s;N90003
bredbandskollen, genomsnittligt mätresultat, nedströms, mobil, mbit/s;N90004
bredbandskollen, genomsnittligt mätresultat, uppströms, mobil, mbit/s;N90005
bredbandskollen, mätningar, webb, antal per invånare;N90006
bredbandskollen, mätningar, mobil, antal per invånare;N90007
tillsyn med digitalteknik (dagtid) finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0) (-2022);U07340
tillsyn med digitalteknik (nattetid) finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0) (-2022);U07341
gps-larm (positioneringslarm) finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07342
passivt larm/sensor finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07343
digital signering av hälso- och sjukvårdsåtgärder finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07344
läkemedelsfördelare som tillhandahålls av kommunen finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07345
digitala medicinskåp finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07346
digitalt planeringsverktyg finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07347
digitala lås till hemsjukvårdens patienter finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0) (-2022);U07348
inkontinenssensorer finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07349
digitalt stöd för fysisk träning eller aktivering finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0);U07350
samordnad individuell planering (sip) med stöd av video inför utskrivning från slutenvård finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0) (-2022);U07351
kommunen har ett ledningssystem för systematiskt kvalitetsarbete som omfattar välfärdsteknik (inkl. trygghetsalarm), (ja=1, nej=0);U07353
personer i den kommunala hälso- och sjukvården som kommunen utrustat med en läkemedelsfördelare (läkemedelsautomat, läkemedelsrobot), antal;U07354
personer i den kommunala hälso- och sjukvården som regionen utrusta med en läkemedelsfördelare (läkemedelsautomat, läkemedelsrobot), antal (-2022);U07355
den mobila legitimerade hälso- och sjukvårdspersonalen i kommunala verksamheter har tillgång till utrustning för att kunna dokumentera mobilt i kommunens verksamhetssystem vid t.ex. hembesök;U07356
läkemedelsfördelare som tillhandahålls av regionen/primärvården finns tillgängligt inom den kommunala hälso- och sjukvården, (breddinfört=2, testverksamhet=1, nej=0) (-2022);U07358
kommunen har infört en eller flera automatiserade handläggnings- eller administrativa processer inom verksamhetsområdet äldreomsorg, (ja=1, nej=0);U20341
tillsyn med digitalteknik dag- och/eller natttid finns tillgängligt för äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21340
gps-larm (positioneringslarm) finns tillgängligt för äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21341
passivt larm/sensor finns tillgängligt för äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21342
samordnad individuell planering (sip) med stöd av video finns tillgängligt inför utskrivning från slutenvård för äldre som bor i ordinärt boende,  (breddinfört=2, testverksamhet=1, nej=0);U21343
digitalt stöd för fysisk träning eller aktivering finns tillgängligt för äldre som bor i ordinärt boende,  (breddinfört=2, testverksamhet=1, nej=0);U21345
digitalt stöd för, eller träning i, dagliga aktiviteter finns tillgängligt för äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21346
stöd för digitala inköp finns tillgängligt inom verksamheten äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21347
digital kommunikation mellan enskilda och personal eller närstående finns tillgängligt för äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21348
digitala lås till enskildas bostäder finns tillgängligt för äldre som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21349
tillsyn med digitalteknik dag- och/eller nattid finns tillgängligt för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21350
gps-larm (positioneringslarm) finns tillgängligt för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21351
passivt larm/sensor finns tillgängligt för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21352
samordnad individuell planering (sip) med stöd av video finns tillgängligt inför utskrivning från slutenvård för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21353
digitalt stöd för fysisk träning eller aktivering finns tillgängligt för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21355
digitalt stöd för, eller träning i, dagliga aktiviteter finns tillgängligt för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21356
stöd för digitala inköp finns tillgängligt inom verksamheten personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21357
digital kommunikation mellan enskilda och personal eller närstående finns tillgängligt för personer med funktionsnedsättning som bor i ordinärt boende, (breddinfört=2, testverksamhet=1, nej=0);U21358
digitala lås till enskildas bostäder finns infört eller som pilot-/testverksamhet för personer med funktionsnedsättning som bor i ordinärt boende, (ja=1, nej=0);U21359
